X,Y,ID,NAME,ADDRESS,CITY,STATE,TELEPHONE,TYPE,COUNTY,COUNTRY,LATITUDE,LONGITUDE,OWNER
-118.2384205,34.05201504,690012,LOS ANGELES AMBULATORY CARE CENTER,351 E TEMPLE ST,LOS ANGELES,CA,(213) 253-2677,MILITARY,LOS ANGELES,USA,34.05201504,-118.2384205,GOVERNMENT - FEDERAL
-122.1397846,37.40535302,2894304,VA MEDICAL CENTER - PALO ALTO DIVISION,3801 MIRANDA AVE,PALO ALTO,CA,(650) 493-5000,MILITARY,SANTA CLARA,USA,37.40535302,-122.1397846,GOVERNMENT - FEDERAL
-88.06154548,45.81029679,7349801,OSCAR G. JOHNSON VA MEDICAL CENTER,325 E H ST,IRON MOUNTAIN,MI,(906) 774-3300,MILITARY,DICKINSON,USA,45.81029679,-88.06154549,GOVERNMENT - FEDERAL
-85.64792561,41.93540767,13049093,THREE RIVERS HEALTH,701 S HEALTH PARKWAY,THREE RIVERS,MI,NOT AVAILABLE,GENERAL ACUTE CARE,ST. JOSEPH,USA,41.93540767,-85.64792561,GOVERNMENT - DISTRICT/AUTHORITY
-88.42500413,46.73178952,1949946,BARAGA COUNTY MEMORIAL HOSPITAL,18341 US HIGHWAY 41,L' ANSE,MI,NOT AVAILABLE,GENERAL ACUTE CARE,BARAGA,USA,46.73178952,-88.42500413,GOVERNMENT - LOCAL
-95.60903789,45.31435721,8156215,SWIFT COUNTY BENSON HOSPITAL,1815 WISCONSIN AVENUE,BENSON,MN,(320) 843-4232,CRITICAL ACCESS,SWIFT,USA,45.31435721,-95.60903789,GOVERNMENT - DISTRICT/AUTHORITY
-94.55116161,39.14898758,964116,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE NORTH,NORTH KANSAS CITY,MO,(816) 691-2000,GENERAL ACUTE CARE,CLAY,USA,39.14898758,-94.55116162,GOVERNMENT - LOCAL
-94.37749675,38.66507203,764701,CASS REGIONAL MEDICAL CENTER,2800 E ROCK HAVEN ROAD,HARRISONVILLE,MO,(816) 380-3474,CRITICAL ACCESS,CASS,USA,38.66507203,-94.37749675,GOVERNMENT - LOCAL
-92.16495149,40.46477539,11463555,SCOTLAND COUNTY HOSPITAL,450 E. SIGLER AVENUE,MEMPHIS,MO,(660) 465-8511,CRITICAL ACCESS,SCOTLAND,USA,40.46477539,-92.16495149,GOVERNMENT - DISTRICT/AUTHORITY
-90.27630112,38.65401156,14763112,METROPOLITAN ST. LOUIS PSYCHIATRIC CENTER,5351 DELMAR BLVD.,ST. LOUIS,MO,(314) 877-0500,PSYCHIATRIC,ST. LOUIS CITY,USA,38.65401156,-90.27630112,GOVERNMENT - STATE
-91.06478066,39.44066438,10063353,PIKE COUNTY MEMORIAL HOSPITAL,2305 GEORGIA STREET,LOUISIANA,MO,(573) 754-5531,CRITICAL ACCESS,PIKE,USA,39.44066438,-91.06478066,GOVERNMENT - LOCAL
-88.67182751,34.23760657,5538804,NORTH MS STATE HOSPITAL,1937 BRIAR RIDGE ROAD,TUPELO,MS,(662) 690-4200,PSYCHIATRIC,LEE,USA,34.23760657,-88.67182751,GOVERNMENT - STATE
-90.06975005,32.2413923,9539193,OAK CIRCLE CENTER - MISSISSIPPI STATE HOSPITAL,3550 HIGHWAY 468 WEST,WHITFIELD,MS,(601) 351-8000,PSYCHIATRIC,RANKIN,USA,32.2413923,-90.06975006,GOVERNMENT - STATE
-89.29131849,31.97702901,3639422,JASPER GENERAL HOSPITAL,15-A SOUTH 6TH STREET,BAY SPRINGS,MS,(601) 764-2101,GENERAL ACUTE CARE,JASPER,USA,31.97702901,-89.29131849,GOVERNMENT - LOCAL
-109.9520715,45.82824546,359011,PIONEER MEDICAL CENTER - CAH,301 WEST 7TH AVENUE,BIG TIMBER,MT,(406) 932-4603,CRITICAL ACCESS,SWEET GRASS,USA,45.82824546,-109.9520716,GOVERNMENT - LOCAL
-105.5807272,47.41884871,1459215,MCCONE COUNTY HEALTH CENTER,605 SULLIVAN AVE,CIRCLE,MT,(406) 485-3381,CRITICAL ACCESS,MCCONE,USA,47.41884871,-105.5807272,GOVERNMENT - LOCAL
-78.59335192,36.32641569,7327565,GRANVILLE HEALTH SYSTEM,1010 COLLEGE STREET,OXFORD,NC,(919) 690-3000,GENERAL ACUTE CARE,GRANVILLE,USA,36.32641569,-78.59335192,GOVERNMENT - LOCAL
-80.82102909,35.21015517,4228207,CAROLINAS MEDICAL CENTER-MERCY,2001 VAIL AVE,CHARLOTTE,NC,(704) 304-5000,GENERAL ACUTE CARE,MECKLENBURG,USA,35.21015517,-80.82102909,GOVERNMENT - DISTRICT/AUTHORITY
-80.87161819,35.09201218,12528210,CAROLINAS HEALTHCARE SYSTEM PINEVILLE,10628 PARK RD,CHARLOTTE,NC,(704) 543-2025,GENERAL ACUTE CARE,MECKLENBURG,USA,35.09201218,-80.87161819,GOVERNMENT - DISTRICT/AUTHORITY
-83.37868892,35.18466142,2628744,ANGEL MEDICAL CENTER,120 RIVERVIEW STREET,FRANKLIN,NC,(828) 524-8411,GENERAL ACUTE CARE,MACON,USA,35.18466142,-83.37868892,GOVERNMENT - DISTRICT/AUTHORITY
-80.6121681,36.48860409,1427030,NORTHERN HOSPITAL OF SURRY COUNTY,830 ROCKFORD STREET,MOUNT AIRY,NC,(336) 719-7100,GENERAL ACUTE CARE,SURRY,USA,36.48860409,-80.6121681,GOVERNMENT - DISTRICT/AUTHORITY
-81.26734191,35.71385557,5028602,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH ROAD,HICKORY,NC,(828) 326-3800,GENERAL ACUTE CARE,CATAWBA,USA,35.71385557,-81.26734191,GOVERNMENT - LOCAL
-77.38498682,34.76275933,1528541,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,(910) 577-2345,GENERAL ACUTE CARE,ONSLOW,USA,34.76275933,-77.38498682,GOVERNMENT - DISTRICT/AUTHORITY
-77.35805205,34.72306625,13,NAVAL HOSPITAL CAMP LEJEUNE,100 BREWSTER BLVD,CAMP LEJEUNE,NC,(910) 450-4300,MILITARY,ONSLOW,USA,34.72306625,-77.35805206,GOVERNMENT - FEDERAL
-79.00217023,35.14562624,37,WOMACK ARMY MEDICAL CENTER,2817 REILLY RD,FORT BRAGG,NC,(910) 907-6000,MILITARY,CUMBERLAND,USA,35.14562624,-79.00217023,GOVERNMENT - FEDERAL
-78.93883233,36.00951207,8127705,VA MEDICAL CENTER - DURHAM,508 FULTON ST,DURHAM,NC,(919) 286-0411,MILITARY,DURHAM,USA,36.00951207,-78.93883233,GOVERNMENT - FEDERAL
-78.87695584,35.08782262,8528301,VA MEDICAL CENTER - FAYETTEVILLE,2300 RAMSEY ST,FAYETTEVILLE,NC,(910) 488-2120,MILITARY,CUMBERLAND,USA,35.08782262,-78.87695584,GOVERNMENT - FEDERAL
-82.48354085,35.58861379,8928805,CHARLES GEORGE VA MEDICAL CENTER,1100 TUNNEL RD,ASHEVILLE,NC,(828) 298-7911,MILITARY,BUNCOMBE,USA,35.58861379,-82.48354085,GOVERNMENT - FEDERAL
-80.48815776,35.68419984,9028144,W. G. (BILL) HEFNER VA MEDICAL CENTER,1601 BRENNER AVE,SALISBURY,NC,(704) 638-9000,MILITARY,ROWAN,USA,35.68419984,-80.48815776,GOVERNMENT - FEDERAL
-99.74873024,48.84335987,758316,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,5 MOONLIGHT DR HWY,BELCOURT,ND,(701) 477-6111,GENERAL ACUTE CARE,ROLETTE,USA,48.84335987,-99.74873024,GOVERNMENT - FEDERAL
-85.36296315,39.94337701,5647362,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,(765) 521-0890,GENERAL ACUTE CARE,HENRY,USA,39.94337701,-85.36296315,GOVERNMENT - LOCAL
-155.4698296,20.07617304,296727,HALE HO'OLA HAMAKUA,45-547  PLUMERIA ST,HONOKAA,HI,(808) 775-7211,GENERAL ACUTE CARE,HAWAII,USA,20.07617304,-155.4698296,GOVERNMENT - STATE
-119.954394,39.2514975,5589451,INCLINE VILLAGE HEALTH CENTER,880 ALDER AVENUE,INCLINE VILLAGE,NV,(775) 833-4100,GENERAL ACUTE CARE,WASHOE,USA,39.2514975,-119.954394,GOVERNMENT - DISTRICT/AUTHORITY
-76.10604973,40.33040945,17019565,WERNERSVILLE STATE HOSPITAL,PO BOX 300,WERNERSVILLE,PA,(610) 670-4111,PSYCHIATRIC,BERKS,USA,40.33040945,-76.10604973,GOVERNMENT - STATE
-99.9231578,41.29111932,5968825,CALLAWAY DISTRICT HOSPITAL,211 E KIMBALL ST,CALLAWAY,NE,(308) 836-2228,CRITICAL ACCESS,CUSTER,USA,41.29111932,-99.9231578,GOVERNMENT - DISTRICT/AUTHORITY
-99.84956105,42.54451346,5669210,BROWN COUNTY HOSPITAL,945 EAST ZERO ST,AINSWORTH,NE,(402) 387-2800,CRITICAL ACCESS,BROWN,USA,42.54451346,-99.84956105,GOVERNMENT - LOCAL
-83.36764832,40.23008254,11943040,MEMORIAL HOSPITAL OF UNION COUNTY,500 LONDON AVENUE,MARYSVILLE,OH,(937) 578-2289,GENERAL ACUTE CARE,UNION,USA,40.23008254,-83.36764832,GOVERNMENT - LOCAL
-75.79757106,39.99759102,25219320,COATESVILLE VETERANS AFFAIRS MEDICAL CENTER,1400 BLACK HORSE ROAD,COATESVILLE,PA,(610) 384-7711,MILITARY,CHESTER,USA,39.99759102,-75.79757106,GOVERNMENT - FEDERAL
-116.9402862,40.63955062,4889820,BATTLE MOUNTAIN GENERAL HOSPITAL,535 SOUTH HUMBOLDT STREET,BATTE MTN,NV,(775) 635-2550,GENERAL ACUTE CARE,LANDER,USA,40.63955062,-116.9402862,GOVERNMENT - DISTRICT/AUTHORITY
-98.94285322,40.49543098,4568959,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,727 EAST 1ST ST,MINDEN,NE,(308) 832-3400,CRITICAL ACCESS,KEARNEY,USA,40.49543098,-98.94285322,GOVERNMENT - LOCAL
-110.3081187,31.96510498,2085602,BENSON HOSPITAL,450 S. OCOTILLO,BENSON,AZ,(520) 586-2260,GENERAL ACUTE CARE,COCHISE,USA,31.96510498,-110.3081187,GOVERNMENT - DISTRICT/AUTHORITY
-75.348869,40.132533,10319401,NORRISTOWN STATE HOSPITAL,1001 STERIGERE STREET,NORRISTOWN,PA,(610) 313-1000,PSYCHIATRIC,MONTGOMERY,USA,40.132533,-75.348869,GOVERNMENT - STATE
-76.595505,40.948909,4717821,DANVILLE STATE HOSPITAL,200 STATE HOSPITAL DRIVE,DANVILLE,PA,(570) 271-4500,PSYCHIATRIC,MONTOUR,USA,40.948909,-76.595505,GOVERNMENT - STATE
-110.9463065,32.24197377,67785724,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1501 NORTH CAMPBELL AVENUE,TUCSON,AZ,(520) 694-7367,SPECIAL,PIMA,USA,32.24197377,-110.9463065,GOVERNMENT - STATE
-81.5101823,36.83321553,20424354,SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,340 BAGLEY CIRCLE,MARION,VA,(276) 783-1200,PSYCHIATRIC,SMYTH,USA,36.83321553,-81.5101823,GOVERNMENT - STATE
-79.02740691,38.14244393,20522402,WESTERN STATE HOSPITAL,103 VALLEY CENTER DRIVE,STAUNTON,VA,(540) 332-8000,PSYCHIATRIC,STAUNTON,USA,38.14244393,-79.02740691,GOVERNMENT - STATE
-95.75240522,34.93517507,13674502,CARL ALBERT COMMUNITY MENTAL HEALTH CENTER,1100 EAST MONROE AVENUE,MCALESTER,OK,(918) 426-7800,PSYCHIATRIC,PITTSBURG,USA,34.93517507,-95.75240522,GOVERNMENT - STATE
-124.1363019,43.69458957,2297467,LOWER UMPQUA HOSPITAL DISTRICT,600 RANCH ROAD,REEDSPORT,OR,NOT AVAILABLE,CRITICAL ACCESS,DOUGLAS,USA,43.69458957,-124.1363019,GOVERNMENT - DISTRICT/AUTHORITY
-120.3521112,42.18129466,1697630,LAKE DISTRICT HOSPITAL,700 SOUTH J STREET,LAKEVIEW,OR,NOT AVAILABLE,CRITICAL ACCESS,LAKE,USA,42.18129466,-120.3521112,GOVERNMENT - DISTRICT/AUTHORITY
-118.6825045,47.33118914,2099159,ODESSA MEMORIAL HEALTHCARE CENTER,502 AMENDE DR,ODESSA,WA,(509) 982-2611,CRITICAL ACCESS,LINCOLN,USA,47.33118914,-118.6825045,GOVERNMENT - DISTRICT/AUTHORITY
-76.33225686,37.01535819,12523667,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,(757) 722-9961,MILITARY,HAMPTON,USA,37.01535819,-76.33225686,GOVERNMENT - FEDERAL
-84.26458456,39.74265668,10845428,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,(937) 268-6511,MILITARY,MONTGOMERY,USA,39.74265668,-84.26458456,GOVERNMENT - FEDERAL
-117.6029482,46.47549923,7199347,GARFIELD COUNTY PUBLIC HOSPITAL,66 N 6TH STREET,POMEROY,WA,(509) 843-1591,CRITICAL ACCESS,GARFIELD,USA,46.47549923,-117.6029482,GOVERNMENT - DISTRICT/AUTHORITY
-119.7639115,46.20809196,6599350,PROSSER MEMORIAL HOSPITAL,723 MEMORIAL ST,PROSSER,WA,(509) 786-2222,CRITICAL ACCESS,BENTON,USA,46.20809196,-119.7639115,GOVERNMENT - DISTRICT/AUTHORITY
-119.1552615,46.83040883,2199344,OTHELLO COMMUNITY HOSPITAL,315 14TH AVE N,OTHELLO,WA,(509) 488-2636,CRITICAL ACCESS,ADAMS,USA,46.83040883,-119.1552615,GOVERNMENT - DISTRICT/AUTHORITY
-99.81155305,33.41380466,33279529,KNOX COUNTY HOSPITAL,701 S E 5TH STREET,KNOX CITY,TX,(940) 657-3535,CRITICAL ACCESS,KNOX,USA,33.41380466,-99.81155305,GOVERNMENT - DISTRICT/AUTHORITY
-118.3585033,46.05355341,1199362,JONATHAN M. WAINWRIGHT MEMORIAL VA MEDICAL CENTER,77 WAINWRIGHT DRIVE,WALLA WALLA,WA,(509) 525-5200,MILITARY,WALLA WALLA,USA,46.05355341,-118.3585033,GOVERNMENT - FEDERAL
-100.8759346,32.40643731,11479512,MITCHELL COUNTY HOSPITAL,997 WEST INTERSTATE 20,COLORADO CITY,TX,(325) 728-3431,CRITICAL ACCESS,MITCHELL,USA,32.40643731,-100.8759346,GOVERNMENT - DISTRICT/AUTHORITY
-98.92489812,34.01802681,19276360,ELECTRA MEMORIAL HOSPITAL,1207 S. BAILEY STREET,ELECTRA,TX,(940) 495-3981,CRITICAL ACCESS,WICHITA,USA,34.01802681,-98.92489812,GOVERNMENT - DISTRICT/AUTHORITY
-99.74468102,33.15736151,24479521,HASKELL MEMORIAL HOSPITAL,NORTH 1ST STREET,HASKELL,TX,(940) 864-2621,CRITICAL ACCESS,HASKELL,USA,33.15736151,-99.74468102,GOVERNMENT - DISTRICT/AUTHORITY
-95.69183141,29.04783467,50177480,SWEENY COMMUNITY HOSPITAL,305 NORTH MCKINNEY STREET,SWEENY,TX,(979) 548-1598,CRITICAL ACCESS,BRAZORIA,USA,29.04783467,-95.69183141,GOVERNMENT - DISTRICT/AUTHORITY
-87.84129591,41.8610986,3860141,EDWARD HINES| JR. VETERANS AFFAIRS HOSPITAL,5000 SOUTH FIFTH AVENUE,HINES,IL,(708) 202-8387,MILITARY,COOK,USA,41.8610986,-87.84129591,GOVERNMENT - FEDERAL
-88.96460821,40.14841752,13861727,DR JOHN WARNER HOSPITAL,422 W WHITE ST,CLINTON,IL,(217) 935-9571,CRITICAL ACCESS,DE WITT,USA,40.14841752,-88.96460821,GOVERNMENT - LOCAL
-80.82929269,38.2925122,4626651,SUMMERSVILLE REGIONAL MEDICAL CENTER,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,WV,(304) 872-2890,GENERAL ACUTE CARE,NICHOLAS,USA,38.2925122,-80.82929269,GOVERNMENT - LOCAL
-81.58809901,37.43912905,4824801,WELCH COMMUNITY HOSPITAL,454 MCDOWELL STREET,WELCH,WV,(304) 436-8460,GENERAL ACUTE CARE,MCDOWELL,USA,37.43912905,-81.58809901,GOVERNMENT - STATE
-80.02521735,39.34378513,2526354,GRAFTON CITY HOSPITAL,1 HOSPITAL PLAZA,GRAFTON,WV,(304) 265-0400,CRITICAL ACCESS,TAYLOR,USA,39.34378513,-80.02521735,GOVERNMENT - LOCAL
-95.61473884,34.23123227,7574523,PUSHMATAHA COUNTY-TOWN OF ANTLERS HOSPITAL AUTHORITY,510 EAST MAIN STREET,ANTLERS,OK,(580) 298-3341,GENERAL ACUTE CARE,PUSHMATAHA,USA,34.23123227,-95.61473884,GOVERNMENT - STATE
-99.09860687,35.03777613,473651,ELKVIEW GENERAL HOSPITAL,429 WEST ELM STREET,HOBART,OK,(580) 726-3324,GENERAL ACUTE CARE,KIOWA,USA,35.03777613,-99.09860687,GOVERNMENT - DISTRICT/AUTHORITY
-94.61213288,35.0433335,2474953,EASTERN OKLAHOMA MEDICAL CENTER,105 WALL STREET,POTEAU,OK,(918) 647-8161,GENERAL ACUTE CARE,LE FLORE,USA,35.0433335,-94.61213288,GOVERNMENT - LOCAL
-85.1687861,38.68031234,941008,CARROLL COUNTY MEMORIAL HOSPITAL,309 ELEVENTH STREET,CARROLLTON,KY,(502) 732-4321,CRITICAL ACCESS,CARROLL,USA,38.68031234,-85.1687861,GOVERNMENT - DISTRICT/AUTHORITY
-85.42212673,38.41207679,4240031,KENTUCKY CORRECTIONAL PSYCHIATRIC CENTER,1612 DAWKINS ROAD,LAGRANGE,KY,(502) 222-7161,PSYCHIATRIC,OLDHAM,USA,38.41207679,-85.42212673,GOVERNMENT - STATE
-97.21478864,34.71940441,7173075,PAULS VALLEY GENERAL HOSPITAL,100 VALLEY DRIVE,PAULS VALLEY,OK,(405) 238-5501,GENERAL ACUTE CARE,GARVIN,USA,34.71940441,-97.21478864,GOVERNMENT - LOCAL
-97.3646217,35.02860056,7473080,PURCELL MUNICIPAL HOSPITAL,1500 NORTH GREEN AVENUE,PURCELL,OK,(405) 527-6524,GENERAL ACUTE CARE,MCCLAIN,USA,35.02860056,-97.3646217,GOVERNMENT - LOCAL
-97.97951529,34.15731246,11973573,JEFFERSON COUNTY HOSPITAL,HIGHWAY 70 AND 81,WAURIKA,OK,(580) 228-2344,CRITICAL ACCESS,JEFFERSON,USA,34.15731246,-97.97951529,GOVERNMENT - DISTRICT/AUTHORITY
-96.37859604,35.08905917,11174848,HOLDENVILLE GENERAL HOSPITAL,100 MCDOUGAL DRIVE,HOLDENVILLE,OK,(405) 379-4200,CRITICAL ACCESS,HUGHES,USA,35.08905917,-96.37859604,GOVERNMENT - LOCAL
-99.91428904,34.69220952,3173550,HARMON MEMORIAL HOSPITAL,400 EAST CHESTNUT STREET,HOLLIS,OK,(580) 688-3363,GENERAL ACUTE CARE,HARMON,USA,34.69220952,-99.91428905,GOVERNMENT - LOCAL
-112.7908673,46.18081803,6259756,MONTANA STATE HOSPITAL,WARM SPRINGS CAMPUS,WARM SPRINGS,MT,(406) 693-7000,PSYCHIATRIC,DEER LODGE,USA,46.18081803,-112.7908673,GOVERNMENT - STATE
-96.18911792,37.13388222,12367361,SEDAN CITY HOSPITAL,300 NORTH STREET,SEDAN,KS,(620) 725-3115,GENERAL ACUTE CARE,CHAUTAUQUA,USA,37.13388222,-96.18911792,GOVERNMENT - LOCAL
-99.31516051,34.15861525,54576384,WILBARGER GENERAL HOSPITAL,920 HILLCREST DRIVE,VERNON,TX,(940) 552-9351,GENERAL ACUTE CARE,WILBARGER,USA,34.15861525,-99.31516051,GOVERNMENT - DISTRICT/AUTHORITY
-106.6215342,35.09271048,110987106,UNM CHILDREN'S PSYCHIATRIC CENTER,1001 YALE BLVD NE,ALBUQUERQUE,NM,(505) 272-2890,CHILDREN,BERNALILLO,USA,35.09271048,-106.6215342,GOVERNMENT - STATE
-102.54599,32.33804336,6379714,PERMIAN REGIONAL MEDICAL CENTER,720 NORTHEAST HOSPITAL DRIVE,ANDREWS,TX,(432) 464-2103,GENERAL ACUTE CARE,ANDREWS,USA,32.33804336,-102.54599,GOVERNMENT - DISTRICT/AUTHORITY
-97.59371569,33.21710703,15576234,WISE REGIONAL HEALTH SYSTEM,609 MEDICAL CENTER DR,DECATUR,TX,(940) 627-5921,GENERAL ACUTE CARE,WISE,USA,33.21710703,-97.5937157,GOVERNMENT - DISTRICT/AUTHORITY
-94.60854791,47.38446543,156633,CASS LAKE HOSPITAL,425 7TH ST NW,CASS LAKE,MN,(218) 335-3200,CRITICAL ACCESS,CASS,USA,47.38446543,-94.60854792,GOVERNMENT - FEDERAL
-95.02924207,47.8778435,756671,RED LAKE HOSPITAL,24760 HOSPITAL DRIVE,RED LAKE,MN,(218) 679-3912,CRITICAL ACCESS,BELTRAMI,USA,47.8778435,-95.02924208,GOVERNMENT - FEDERAL
-108.7629517,48.4824411,3059526,FORT BELKNAP HOSPITAL,669 MAIN STREET,HARLEM,MT,(406) 353-3195,CRITICAL ACCESS,BLAINE,USA,48.4824411,-108.7629517,GOVERNMENT - FEDERAL
-71.17169802,42.2746273,6802132,VA MEDICAL CENTER - WEST ROXBURY DIVISION,1400 VFW PKY,WEST ROXBURY,MA,NOT AVAILABLE,MILITARY,SUFFOLK,USA,42.2746273,-71.17169802,GOVERNMENT - FEDERAL
-83.96202358,43.44479571,7148602,ALEDA E. LUTZ VA MEDICAL CENTER,1500 WEISS ST,SAGINAW,MI,(989) 497-2500,MILITARY,SAGINAW,USA,43.44479571,-83.96202358,GOVERNMENT - FEDERAL
-90.16732631,32.32789016,7939216,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER,1500 E WOODROW WILSON DR,JACKSON,MS,(601) 362-4471,MILITARY,HINDS,USA,32.32789016,-90.16732631,GOVERNMENT - FEDERAL
-106.5817674,35.05516799,9687108,RAYMOND G. MURPHY VA MEDICAL CENTER,1501 SAN PEDRO SE,ALBUQUERQUE,NM,NOT AVAILABLE,GENERAL ACUTE CARE,BERNALILLO,USA,35.05516799,-106.5817674,GOVERNMENT - FEDERAL
-74.5575506,40.66859853,9407939,VA MEDICAL CENTER - LYONS CAMPUS,151 KNOLLCROFT RD,LYONS,NJ,(908) 647-0180,GENERAL ACUTE CARE,SOMERSET,USA,40.66859853,-74.5575506,GOVERNMENT - FEDERAL
-112.1017865,46.61866261,8859636,VA MEDICAL CENTER AND AMBULATORY CARE CLINIC,3687 VETERANS DR,FORT HARRISON,MT,(877) 468-8387,MILITARY,LEWIS AND CLARK,USA,46.61866261,-112.1017865,GOVERNMENT - FEDERAL
-88.94195402,30.41511432,8739531,GULF COAST VETERANS HEALTH CARE SYSTEM,400 VETERANS AVE,BILOXI,MS,(228) 523-5000,MILITARY,HARRISON,USA,30.41511432,-88.94195402,GOVERNMENT - FEDERAL
-82.90958494,39.9808247,11443219,CHALMERS P. WYLIE VA AMBULATORY CARE CENTER,420 N JAMES RD,COLUMBUS,OH,(614) 257-5200,MILITARY,FRANKLIN,USA,39.9808247,-82.90958494,GOVERNMENT - FEDERAL
-79.94413083,40.87343949,12016001,VA BUTLER HEALTHCARE,325 NEW CASTLE RD,BUTLER,PA,(800) 362-8262,MILITARY,BUTLER,USA,40.87343949,-79.94413084,GOVERNMENT - FEDERAL
-103.4718151,44.41267726,13957741,VA MEDICAL CENTER - FORT MEADE CAMPUS,113 COMANCHE RD,FORT MEADE,SD,NOT AVAILABLE,MILITARY,MEADE,USA,44.41267726,-103.4718151,GOVERNMENT - FEDERAL
-72.34253657,43.64849322,15105009,VA MEDICAL CENTER - WHITE RIVER JUNCTION,163 VETERANS DR,WHITE RIVER JUNCTION,VT,NOT AVAILABLE,MILITARY,WINDSOR,USA,43.64849322,-72.34253657,GOVERNMENT - FEDERAL
-95.28054226,37.35126304,74,PARSONS STATE HOSPITAL,2601 GABRIEL AVENUE,PARSONS,KS,(620) 820-5271,GENERAL ACUTE CARE,LABETTE,USA,37.35126304,-95.28054226,GOVERNMENT - STATE
-86.17656161,39.77528333,100,IU HEALTH UNIVERSITY HOSPITAL,550 UNIVERSITY BLVD,INDIANAPOLIS,IN,(317) 274-5000,GENERAL ACUTE CARE,MARION,USA,39.77528333,-86.17656162,GOVERNMENT - STATE
-102.8831868,31.59378429,39079756,WARD MEMORIAL HOSPITAL,406 SOUTH GARY STREET,MONAHANS,TX,(432) 943-2511,CRITICAL ACCESS,WARD,USA,31.59378429,-102.8831868,GOVERNMENT - LOCAL
-98.4567103,29.35410452,46378223,TEXAS CENTER FOR INFECTIOUS DISEASE,2303 SOUTHEAST MILITARY DRIVE,SAN ANTONIO,TX,NOT AVAILABLE,GENERAL ACUTE CARE,BEXAR,USA,29.35410452,-98.4567103,GOVERNMENT - STATE
-101.1996141,36.19027677,49879081,HANSFORD COUNTY HOSPITAL,707 SOUTH ROLAND STREET,SPEARMAN,TX,(806) 659-2535,GENERAL ACUTE CARE,HANSFORD,USA,36.19027677,-101.1996141,GOVERNMENT - DISTRICT/AUTHORITY
-106.4624822,31.82079555,15579930,EL PASO VA HEALTH CARE SYSTEM,5001 N PIEDRAS,EL PASO,TX,(951) 564-6100,MILITARY,EL PASO,USA,31.82079555,-106.4624822,GOVERNMENT - FEDERAL
-155.472136,19.19966254,1196777,KAU HOSPITAL,1 KAMANI ST,PAHALA,HI,(808) 932-4200,GENERAL ACUTE CARE,HAWAII,USA,19.19966254,-155.472136,GOVERNMENT - STATE
-93.05162676,41.70306545,8550208,SKIFF MEDICAL CENTER,204 N FOURTH AVE E,NEWTON,IA,(641) 792-1273,GENERAL ACUTE CARE,JASPER,USA,41.70306545,-93.05162676,GOVERNMENT - LOCAL
-91.87442373,42.47034136,5150644,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST STREET EAST,INDEPENDENCE,IA,(319) 332-0999,CRITICAL ACCESS,BUCHANAN,USA,42.47034136,-91.87442373,GOVERNMENT - LOCAL
-91.55950956,40.96229764,92552641,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,(319) 385-3141,CRITICAL ACCESS,HENRY,USA,40.96229764,-91.55950957,GOVERNMENT - LOCAL
-92.20608695,41.3225069,92852591,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,(641) 622-2720,CRITICAL ACCESS,KEOKUK,USA,41.3225069,-92.20608695,GOVERNMENT - LOCAL
-92.41552486,40.75917145,93852537,DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,BLOOMFIELD,IA,(641) 664-2145,CRITICAL ACCESS,DAVIS,USA,40.75917145,-92.41552486,GOVERNMENT - LOCAL
-92.76196328,42.35939319,94350638,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,(319) 824-5421,CRITICAL ACCESS,GRUNDY,USA,42.35939319,-92.76196328,GOVERNMENT - LOCAL
-93.80819526,43.09821403,94550423,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,(641) 843-5000,CRITICAL ACCESS,HANCOCK,USA,43.09821403,-93.80819526,GOVERNMENT - LOCAL
-102.3550113,38.82572778,2380810,KEEFE MEMORIAL HOSPITAL,602 N 6TH W ST,CHEYENNE WELLS,CO,(719) 767-5661,GENERAL ACUTE CARE,CHEYENNE,USA,38.82572778,-102.3550113,GOVERNMENT - LOCAL
